"attribute_set","available_for","name","theme_bg","allerretour","category_ids","depart","destination","price","websites","sku","typebillet","theme_color","typesalle","description","short_description","image","status","store","visibility","groupscatalog2_groups","type","tax_class_id"
"barcodeticket","Children","Billet Navette La Malbaie - Baie Saint-Paul Aller-Simple *Tarif Membre*","navettem","Aller simple","54","La Malbaie","Baie Saint-Paul","20.0000","base","navmalbspmemall","Navette","000000","","Billet Navette La Malbaie - Baie Saint-Paul Aller-Simple *Tarif Membre*","Billet Navette La Malbaie - Baie Saint-Paul Aller-Simple *Tarif Membre*","/n/a/navettem_19.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Retour *Tarif Régulier*","navetter","Aller-retour","51","Les Éboulements","Baie Saint-Paul","21.7400","base","navsjobspregret","Navette","000000","","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Retour *Tarif Régulier*","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Retour *Tarif Régulier*","/n/a/navetter_6.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Retour *Tarif Membre*","navettem","Aller-retour","51","Les Éboulements","Baie Saint-Paul","17.4000","base","navsjobspmemret","Navette","000000","","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Retour *Tarif Membre*","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Retour *Tarif Membre*","/n/a/navettem_21.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - Saint- Irénée  Aller-Retour *Tarif Régulier*","navetter","Aller-retour","51","Les Éboulements","Saint-Irénée","21.7400","base","navsjostiregret","Navette","000000","","Billet Navette Les Éboulements - Saint- Irénée  Aller-Retour *Tarif Régulier*","Billet Navette Les Éboulements - Saint- Irénée  Aller-Retour *Tarif Régulier*","/n/a/navetter_1_1.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - St-Irénée  Aller-Retour *Tarif Membre*","navettem","Aller-retour","51","Les Éboulements","Saint-Irénée","17.4000","base","navsjostimemret","Navette","000000","","Billet Navette Les Éboulements - St-Irénée  Aller-Retour *Tarif Membre*","Billet Navette Les Éboulements - St-Irénée  Aller-Retour *Tarif Membre*","/n/a/navettem_14.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - La Malbaie  Aller-Retour *Tarif Régulier*","navetter","Aller-retour","51","Les Éboulements","La Malbaie","30.4400","base","navsjomalregret","Navette","000000","","Billet Navette Les Éboulements - La Malbaie  Aller-Retour *Tarif Régulier*","Billet Navette Les Éboulements - La Malbaie  Aller-Retour *Tarif Régulier*","/n/a/navetter_14.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - La Malbaie  Aller-Retour *Tarif Membre*","navettem","Aller-retour","51","Les Éboulements","La Malbaie","21.7400","base","navsjomalmemret","Navette","000000","","Billet Navette Les Éboulements - La Malbaie  Aller-Retour *Tarif Membre*","Billet Navette Les Éboulements - La Malbaie  Aller-Retour *Tarif Membre*","/n/a/navettem_8.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - La Malbaie  Aller-Retour *Tarif Régulier*","navetter","Aller-retour","52","Saint-Irénée","La Malbaie","21.7400","base","navstimalregret","Navette","000000","","Billet Navette St-Irénée - La Malbaie  Aller-Retour *Tarif Régulier*","Billet Navette St-Irénée - La Malbaie  Aller-Retour *Tarif Régulier*","/n/a/navetter_1_4.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - La Malbaie  Aller-Retour *Tarif Membre*","navettem","Aller-retour","52","Saint-Irénée","La Malbaie","17.4000","base","navstimalmemret","Navette","000000","","Billet Navette St-Irénée - La Malbaie  Aller-Retour *Tarif Membre*","Billet Navette St-Irénée - La Malbaie  Aller-Retour *Tarif Membre*","/n/a/navettem_23.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - Les Éboulements  Aller-Retour *Tarif Régulier*","navetter","Aller-retour","52","Saint-Irénée","Les Éboulements","21.7400","base","navstisjoregret","Navette","000000","","Billet Navette Saint-Irénée - Les Éboulements  Aller-Retour *Tarif Régulier*","Billet Navette Saint-Irénée - Les Éboulements  Aller-Retour *Tarif Régulier*","/n/a/navetter_1_3.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - Les Éboulements  Aller-Retour *Tarif Membre*","navettem","Aller-retour","52","Saint-Irénée","Les Éboulements","17.4000","base","navstisjomemret","Navette","000000","","Billet Navette St-Irénée - Les Éboulements  Aller-Retour *Tarif Membre*","Billet Navette St-Irénée - Les Éboulements  Aller-Retour *Tarif Membre*","/n/a/navettem_10.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Retour *Tarif Régulier*","navetter","Aller-retour","52","Saint-Irénée","Baie Saint-Paul","30.4400","base","navstibspregret","Navette","000000","","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Retour *Tarif Régulier*","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Retour *Tarif Régulier*","/n/a/navetter_5.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Retour *Tarif Membre*","navettem","Aller-retour","52","Saint-Irénée","Baie Saint-Paul","21.7400","base","navstibspmemret","Navette","000000","","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Retour *Tarif Membre*","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Retour *Tarif Membre*","/n/a/navettem_22.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Simple *Tarif Régulier*","navetter","Aller simple","51","Les Éboulements","Baie Saint-Paul","15.6600","base","navsjobspregall","Navette","000000","","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Simple *Tarif Régulier*","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Simple *Tarif Régulier*","/n/a/navetter_4.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Simple *Tarif Membre*","navettem","Aller simple","51","Les Éboulements","Baie Saint-Paul","12.1800","base","navsjobspmemall","Navette","000000","","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Simple *Tarif Membre*","Billet Navette Les Éboulements - Baie-Saint-Paul  Aller-Simple *Tarif Membre*","/n/a/navettem_5.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - St-Irénée  Aller-Simple *Tarif Régulier*","navetter","Aller simple","51","Les Éboulements","Saint-Irénée","15.6600","base","navsjostiregall","Navette","000000","","Billet Navette Les Éboulements - St-Irénée  Aller-Simple *Tarif Régulier*","Billet Navette Les Éboulements - St-Irénée  Aller-Simple *Tarif Régulier*","/n/a/navetter_3.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - St-Irénée Aller-Simple *Tarif Membre*","navettem","Aller simple","51","Les Éboulements","Saint-Irénée","12.1800","base","navsjostimemall","Navette","000000","","Billet Navette Les Éboulements - St-Irénée Aller-Simple *Tarif Membre*","Billet Navette Les Éboulements - St-Irénée Aller-Simple *Tarif Membre*","/n/a/navettem_4.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - La Malbaie  Aller-Simple *Tarif Régulier*","navetter","Aller simple","51","Les Éboulements","La Malbaie","21.7400","base","navsjomalregall","Navette","000000","","Billet Navette Les Éboulements - La Malbaie  Aller-Simple *Tarif Régulier*","Billet Navette Les Éboulements - La Malbaie  Aller-Simple *Tarif Régulier*","/n/a/navetter_2.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette Les Éboulements - La Malbaie  Aller-Simple *Tarif Membre*","navettem","Aller simple","51","Les Éboulements","La Malbaie","15.6600","base","navsjomalmemall","Navette","000000","","Billet Navette Les Éboulements - La Malbaie  Aller-Simple *Tarif Membre*","Billet Navette Les Éboulements - La Malbaie  Aller-Simple *Tarif Membre*","/n/a/navettem_3.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Simple *Tarif Régulier*","navetter","Aller simple","52","Saint-Irénée","Baie Saint-Paul","21.7400","base","navstibspregall","Navette","000000","","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Simple *Tarif Régulier*","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Simple *Tarif Régulier*","/n/a/navetter_1.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Simple *Tarif Membre*","navettem","Aller simple","52","Saint-Irénée","Baie Saint-Paul","15.6600","base","navstibspmemall","Navette","000000","","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Simple *Tarif Membre*","Billet Navette St-Irénée - Baie Saint-Paul  Aller-Simple *Tarif Membre*","/n/a/navettem_2.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Elderly","Billet Navette St-Irénée - Les Éboulements  Aller-Simple *Tarif Régulier*","navetter","Aller simple","52","Saint-Irénée","Les Éboulements","15.6600","base","navstisjoregall","Navette","000000","","Billet Navette St-Irénée - Les Éboulements  Aller-Simple *Tarif Régulier*","Billet Navette St-Irénée - Les Éboulements  Aller-Simple *Tarif Régulier*","/n/a/navetter_1_2.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - Les Éboulements Aller-Simple *Tarif Membre*","navettem","Aller simple","52","Saint-Irénée","Les Éboulements","12.1800","base","navstisjomemall","Navette","000000","","Billet Navette St-Irénée - Les Éboulements Aller-Simple *Tarif Membre*","Billet Navette St-Irénée - Les Éboulements Aller-Simple *Tarif Membre*","/n/a/navettem_1.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - La Malbaie  Aller-Simple *Tarif Régulier*","navetter","Aller simple","52","Saint-Irénée","La Malbaie","15.6600","base","navstimalregall","Navette","000000","","Billet Navette St-Irénée - La Malbaie  Aller-Simple *Tarif Régulier*","Billet Navette St-Irénée - La Malbaie  Aller-Simple *Tarif Régulier*","/n/a/navetter.png","Désactivé","francais","Not Visible Individually","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Billet Navette St-Irénée - La Malbaie Aller-Simple *Tarif Membre*","navettem","Aller simple","52","Saint-Irénée","La Malbaie","12.1800","base","navstimalmemall","Navette","000000","","Billet Navette St-Irénée - La Malbaie Aller-Simple *Tarif Membre*","Billet Navette St-Irénée - La Malbaie Aller-Simple *Tarif Membre*","/n/a/navettem.png","Désactivé","francais","Not Visible Individually","NOT LOGGED IN , General , Revente , Groupe Le Massif , Revente citoyen , Employé Massif , Agence Laurier Du Vallon , Reseau Charlevoix","virtual","Taxable Goods"
"barcodeticket","Children","Billet autobus Baie Saint-Paul / St-Urbain Aller Simple *Tarif Membre*","busbspmem","Aller simple","25,55","Baie Saint-Paul","Saint-Urbain","3.4800","base","busbspstuallmem","Autobus BSP","000000","","<p><strong>Billet Autobus</strong></p>
<p><strong>Notes : </strong></p>
<p>G&eacute;n&eacute;rale : Les cartes d&rsquo;identit&eacute;s pourront &ecirc;tre demand&eacute;es en tout temps par les pr&eacute;pos&eacute;s &agrave; la vente de billet, ainsi que par le chef de train, et ce afin de valider l&rsquo;&acirc;ge et/ou la cat&eacute;gorie d&rsquo;utilisateur</p>
<p>* Les enfants &acirc;g&eacute;s de 0 &agrave; 6 ans doivent &ecirc;tre accompagn&eacute;s d'un adulte muni d'un titre de transport valide voyagent gratuitement.</p>
<p>* Les citoyens devront produire une preuve de r&eacute;sidence (permis de conduire, compte de taxes municipales, compte d&rsquo;utilit&eacute; publique, une carte &eacute;tudiante, preuve de citoyen d&rsquo;un parent).</p>","Billet autobus Baie Saint-Paul destination St-Urbain
**Tarif Membre**","/b/u/bus_bsp_all_stu_mem_1899_1.png","Activé","francais","Catalogue, Recherche","NOT LOGGED IN , Groupe Le Massif , Employé Massif , Agence Laurier Du Vallon","virtual","Taxable Goods"
"barcodeticket","Children","Billet autobus La Malbaie tour de ville Aller simple *Tarif Membre*","malbaiemem","Aller simple","26","La Malbaie","Tour de ville","1.7400","base","busmaltoumemall","Autobus Malbaie","000000","","Billet autobus La Malbaie tour de ville Aller simple *Tarif Membre*","Billet autobus La Malbaie tour de ville Aller simple *Tarif Membre*","/b/u/bus_mal_all_mem_1899.png","Activé","francais","Catalogue, Recherche","NOT LOGGED IN , Groupe Le Massif , Employé Massif , Agence Laurier Du Vallon","virtual","Taxable Goods"
"barcodeticket","Children","Billet autobus La Malbaie tour de ville Aller-retour *Tarif Membre*","malbaiemem","Aller-retour","26","La Malbaie","Tour de ville","2.6100","base","busmaltoumemret","Autobus Malbaie","000000","","Billet autobus La Malbaie tour de ville Aller-retour *Tarif Membre*","Billet autobus La Malbaie tour de ville Aller-retour *Tarif Membre*","/b/u/bus_mal_ret_mem_1899.png","Activé","francais","Catalogue, Recherche","NOT LOGGED IN , Groupe Le Massif , Employé Massif , Agence Laurier Du Vallon","virtual","Taxable Goods"
